Season,TeamID,Name,Years_D1,GP,PTS,PTSDiff,Pct,FG,%FG,FG3,%FG3,FT,%FT,OR,DR,DR/OR,AST,TO,AST/TO,STL,STL/TO,BLK,PF,HomePTS,AwayPTS,NeutralPTS,HomeDiff,AwayDiff,NeutralDiff,HomePct,AwayPct,NeutralPct,HomeFG,AwayFG,NeutralFG,Home%FG,Away%FG,Neutral%FG,HomeFG3,AwayFG3,NeutralFG3,Home%FG3,Away%FG3,Neutral%FG3,HomeFT,AwayFT,NeutralFT,Home%FT,Away%FT,Neutral%FT,HomeOR,AwayOR,NeutralOR,HomeDR,AwayDR,NeutralDR,HomeDR/OR,AwayDR/OR,NeutralDR/OR,HomeAst,AwayAst,NeutralAst,HomeTO,AwayTO,NeutralTO,HomeSTL,AwaySTL,NeutralSTL,HomeSTL/TO,AwaySTL/TO,NeutralSTL/TO,HomeBlk,AwayBlk,NeutralBlk,HomePF,AwayPF,NeutralPF,rank
2019,1111,Appalachian St,37.0,29,77.31,-3.83,27.59,44.23,34.17,34.44,11.15,71.76,20.52,9.45,24.97,2.64,11.9,13.17,0.9,5.14,0.39,2.79,18.34,46.68,160.43,77.33,-1.48,-1.1,-1.24,31.58,28.57,0.0,45.38,41.44,43.17,23.19,7.45,3.52,35.28,31.43,36.11,7.54,2.45,1.16,72.44,72.61,65.75,8.21,10.17,2.14,3.69,4.66,1.1,9.59,13.03,2.34,2.6,2.8,2.13,7.32,24.14,12.33,7.37,27.86,15.7,5.0,6.0,4.0,0.68,0.22,0.26,2.11,5.0,2.0,9.32,42.29,19.67,227
2019,1113,Arizona St,37.0,32,77.81,4.75,68.75,44.72,34.18,34.12,9.32,67.07,22.33,12.16,27.81,2.29,13.59,13.59,1.0,6.22,0.46,3.22,19.91,72.0,90.11,76.6,3.88,0.53,0.34,72.22,66.67,60.0,45.24,43.68,44.79,19.28,9.72,5.18,35.46,29.56,38.82,5.58,2.41,1.33,65.68,68.63,68.66,11.61,7.03,3.69,6.34,4.09,1.72,14.84,8.91,4.06,2.34,2.18,2.36,13.56,14.0,13.0,12.5,15.67,13.8,5.94,7.11,5.6,0.48,0.45,0.41,3.61,2.44,3.2,17.11,25.22,20.4,52
2019,1465,Cal Baptist,3.0,26,75.46,0.27,46.15,44.1,34.51,34.91,11.67,76.88,19.32,10.08,26.27,2.61,10.62,12.5,0.85,4.35,0.35,2.62,21.31,77.8,70.93,95.5,-0.54,1.19,-0.38,40.0,57.14,0.0,42.29,44.95,47.14,13.0,18.14,3.36,32.28,36.99,36.54,4.69,6.01,0.97,79.29,76.15,71.43,8.0,9.28,2.04,3.85,5.27,0.96,10.27,13.69,2.31,2.67,2.6,2.4,11.4,9.86,12.0,11.8,12.36,17.0,4.0,4.71,3.5,0.34,0.38,0.21,3.7,2.07,1.0,20.7,20.36,31.0,205
2020,1123,Ball St,37.0,30,68.93,5.77,56.67,42.37,34.62,33.5,13.1,69.92,17.65,8.93,27.2,3.04,13.13,13.47,0.98,6.63,0.49,3.37,16.3,59.88,87.33,66.0,3.67,1.87,0.23,58.82,55.56,50.0,44.22,40.16,39.56,20.36,9.96,4.3,35.85,32.07,26.61,8.03,3.68,1.4,73.73,61.22,80.28,9.09,5.8,2.76,3.73,3.73,1.47,12.83,11.43,2.93,3.44,3.06,2.0,12.0,16.11,11.25,11.0,17.56,14.8,6.53,6.78,6.8,0.59,0.39,0.46,2.65,4.67,3.5,11.59,26.11,14.25,131
2020,1317,North Texas,37.0,29,69.72,5.66,62.07,47.6,35.76,37.46,11.52,76.91,16.96,8.48,23.0,2.71,12.34,13.28,0.93,6.03,0.45,2.83,17.24,62.71,85.0,53.0,4.45,1.97,-0.76,64.71,70.0,0.0,48.81,48.18,35.65,21.32,12.41,2.03,40.33,35.89,23.53,7.22,3.71,0.59,77.56,75.28,85.71,9.74,6.63,0.59,3.9,3.93,0.66,11.66,9.72,1.62,2.99,2.47,2.47,10.65,16.3,7.0,10.0,18.8,13.5,6.12,5.7,7.0,0.61,0.3,0.52,2.59,3.5,1.5,13.53,23.4,18.0,92
2003,1250,Lehigh,37.0,26,63.85,0.04,53.85,42.85,35.0,35.04,8.25,72.93,21.75,10.19,24.08,2.36,12.0,14.08,0.85,7.08,0.5,3.04,18.85,42.0,131.83,56.5,-1.04,0.73,0.35,50.0,66.67,50.0,42.77,43.89,40.38,24.04,8.43,2.53,38.63,29.41,17.24,6.45,1.51,0.3,73.89,71.13,80.0,10.06,10.24,1.45,4.35,5.15,0.69,10.23,11.5,2.35,2.35,2.23,3.39,8.0,23.33,14.0,8.06,32.33,13.5,7.0,8.33,4.0,0.87,0.26,0.3,2.0,5.33,5.5,10.33,45.0,17.0,222
2003,1335,Penn,36.0,27,70.19,10.78,81.48,46.59,34.2,41.19,12.82,70.22,18.79,9.33,24.19,2.59,14.85,13.0,1.14,7.19,0.55,2.15,17.78,62.43,77.36,85.0,5.74,2.89,2.15,78.57,81.82,100.0,42.36,50.66,55.96,16.83,14.14,3.22,37.27,45.41,48.0,6.33,5.22,1.27,68.58,72.86,66.67,9.45,8.07,1.27,5.26,3.56,0.52,11.89,10.19,2.11,2.26,2.86,4.07,13.36,15.64,21.0,11.57,15.09,11.5,8.36,5.55,8.0,0.72,0.37,0.7,2.21,2.09,2.0,16.21,19.55,19.0,52
2004,1349,Rice,37.0,31,73.58,4.55,67.74,46.96,35.51,35.27,7.19,71.2,21.79,11.1,23.29,2.1,14.71,15.81,0.93,8.1,0.51,3.45,18.32,64.24,94.56,67.6,2.32,0.52,1.71,64.71,66.67,80.0,47.81,46.33,45.17,20.08,9.69,5.74,34.8,39.49,25.86,3.81,2.72,0.66,71.39,72.47,67.03,11.27,7.85,2.67,5.32,3.74,2.03,10.61,8.65,4.03,1.99,2.31,1.98,13.82,18.89,10.2,13.35,21.0,14.8,9.0,6.44,8.0,0.67,0.31,0.54,3.06,4.33,3.2,15.0,25.11,17.4,64
2004,1464,Youngstown St,37.0,27,65.56,-7.04,25.93,43.52,34.92,33.14,6.33,67.52,23.84,11.44,21.11,1.84,12.81,16.33,0.78,7.3,0.45,2.63,21.78,41.7,133.71,,-5.96,-1.07,0.0,30.0,14.29,,44.55,40.45,,26.78,8.14,0.0,34.54,29.21,,4.86,1.47,0.0,68.98,66.15,,11.81,12.03,0.0,5.07,6.37,0.0,9.74,11.37,0.0,1.92,1.78,,7.45,28.14,,9.5,35.86,,7.4,7.0,,0.78,0.2,,1.9,4.71,,13.0,46.86,,259
2007,1178,Detroit,37.0,30,63.77,-2.97,36.67,43.96,36.75,32.67,9.46,65.2,17.04,11.33,21.87,1.93,12.73,12.73,1.0,5.7,0.45,2.3,17.83,43.05,103.8,57.0,-3.37,0.17,0.23,31.58,40.0,100.0,42.93,45.99,42.55,22.53,13.17,1.05,35.1,27.91,30.43,6.59,2.51,0.37,67.84,63.51,62.5,7.06,9.46,0.52,4.9,6.23,0.2,8.63,12.27,0.97,1.76,1.97,4.83,9.37,19.2,12.0,7.63,22.1,16.0,5.58,5.9,6.0,0.73,0.27,0.38,1.58,3.7,2.0,11.58,29.6,19.0,184
2007,1187,East Carolina,37.0,27,57.89,-11.52,11.11,39.06,35.64,30.78,10.81,57.49,17.91,10.48,22.63,2.16,11.56,14.07,0.82,6.0,0.43,2.41,19.0,37.38,91.5,50.0,-5.7,-5.26,-0.56,12.5,10.0,0.0,42.48,34.34,32.76,22.78,11.64,1.22,34.96,23.08,27.78,7.81,2.69,0.32,61.24,55.97,43.75,6.97,10.49,0.45,4.11,5.96,0.41,9.19,12.7,0.74,2.23,2.13,1.82,8.56,16.7,8.0,9.25,22.5,7.0,6.31,5.8,3.0,0.68,0.26,0.43,2.06,2.8,4.0,11.88,30.7,16.0,297
2008,1356,S Illinois,37.0,31,62.74,2.97,54.84,42.65,33.73,33.82,9.56,71.41,22.98,10.48,21.0,2.0,11.94,13.81,0.86,6.65,0.48,2.45,20.58,48.29,118.5,55.0,2.52,0.26,0.19,57.14,50.0,50.0,42.97,43.14,40.0,23.24,6.79,3.7,35.47,31.58,29.49,6.53,1.85,1.18,71.47,68.72,80.3,12.24,8.02,2.72,5.06,4.42,1.0,10.35,8.35,2.29,2.04,1.89,2.29,8.33,24.17,12.5,9.14,30.17,13.8,6.67,6.17,7.3,0.73,0.2,0.53,1.86,5.33,1.25,13.86,44.5,20.0,63
2008,1358,Sam Houston St,35.0,27,68.78,5.41,70.37,42.53,35.11,31.41,8.78,65.11,21.0,12.41,28.04,2.26,16.93,16.19,1.05,7.74,0.48,3.26,19.59,52.2,94.4,65.0,2.56,3.0,-0.15,66.67,80.0,50.0,43.34,42.96,34.96,20.14,12.65,2.32,32.29,30.05,31.25,5.01,2.96,0.81,65.15,64.51,69.05,9.26,10.18,1.56,5.56,5.74,1.11,12.11,13.93,2.0,2.18,2.43,1.8,15.13,20.6,12.0,12.33,22.4,14.0,7.47,8.1,8.0,0.61,0.36,0.57,2.4,4.9,1.5,14.4,27.3,20.0,123
2009,1351,Rider,37.0,31,72.23,1.52,61.29,44.68,36.0,35.62,9.74,67.72,18.27,11.45,24.55,2.14,13.06,14.0,0.93,7.13,0.51,3.65,18.84,60.67,91.3,78.0,0.06,0.94,0.52,61.11,60.0,66.67,45.21,44.39,42.86,20.63,11.48,3.89,35.9,35.98,33.33,5.63,3.04,1.07,70.7,63.45,69.23,9.92,6.74,1.61,5.42,4.52,1.52,11.97,10.06,2.52,2.21,2.23,1.66,10.94,16.4,14.67,11.83,17.9,14.0,7.56,6.1,8.0,0.64,0.34,0.57,3.33,3.6,5.67,14.78,26.0,19.33,142
2011,1132,Bowling Green,37.0,32,63.59,-3.91,40.63,43.15,37.94,29.26,6.83,64.12,17.3,10.81,22.31,2.06,13.59,13.63,1.0,8.34,0.61,3.19,18.44,45.45,106.0,57.33,-0.91,-2.5,-0.5,45.0,44.44,0.0,44.96,40.16,40.23,24.57,9.93,3.44,32.9,25.66,15.38,5.01,1.43,0.39,68.49,60.89,60.0,8.01,8.11,1.18,4.63,4.84,1.34,9.13,11.0,2.19,1.97,2.27,1.63,9.8,22.89,11.0,9.4,22.89,14.0,8.55,9.0,5.0,0.91,0.39,0.36,2.3,5.0,3.67,11.45,34.67,16.33,237
2011,1195,FL Gulf Coast,14.0,30,65.67,-7.17,33.33,40.13,33.86,32.96,8.88,65.11,23.4,13.23,23.37,1.77,12.07,16.67,0.72,6.3,0.38,2.17,18.63,49.44,90.0,,-5.03,-2.13,0.0,33.33,33.33,,39.23,41.55,,20.25,13.6,0.0,31.38,35.79,,5.43,3.45,0.0,64.36,65.63,,9.44,13.96,0.0,5.87,7.37,0.0,11.27,12.1,0.0,1.92,1.64,,10.06,15.08,,12.5,22.92,,6.89,5.42,,0.55,0.24,,1.39,3.33,,13.89,25.75,,283
2011,1225,Idaho,37.0,30,67.1,1.13,56.67,45.88,34.82,38.24,9.29,72.48,21.06,9.33,23.67,2.54,14.1,14.6,0.97,6.47,0.44,2.93,16.77,61.44,74.0,68.0,-0.2,1.53,-0.2,56.25,61.54,0.0,45.35,46.55,45.45,18.18,15.4,1.24,38.64,38.24,33.33,5.07,3.87,0.35,74.58,69.68,84.62,10.93,9.59,0.55,4.43,4.6,0.3,11.03,11.87,0.77,2.49,2.58,2.56,13.63,14.77,13.0,11.5,18.69,11.0,6.0,7.0,7.0,0.52,0.37,0.64,3.13,2.85,1.0,13.38,21.08,15.0,141
2011,1282,Missouri KC,32.0,29,69.97,-4.45,51.72,43.68,33.91,34.87,11.19,66.15,21.0,10.79,21.55,2.0,10.76,14.1,0.76,6.1,0.43,2.55,19.69,55.32,102.56,55.0,-1.55,-2.07,-0.83,52.63,55.56,0.0,42.94,44.77,48.98,22.18,10.55,1.18,35.37,34.69,21.43,7.69,3.35,0.15,67.21,65.56,50.0,10.1,10.69,0.2,5.34,5.24,0.21,10.76,10.31,0.48,2.01,1.97,2.33,9.05,14.56,9.0,8.95,25.0,14.0,5.89,6.44,7.0,0.66,0.26,0.5,2.16,3.67,0.0,12.47,34.67,22.0,237
2011,1300,NC Central,14.0,26,65.96,-5.0,42.31,43.45,34.4,35.17,10.03,71.18,21.17,9.58,21.27,2.22,10.92,15.46,0.71,6.88,0.45,2.81,21.04,40.33,106.0,50.0,-4.85,0.38,-0.54,33.33,60.0,0.0,43.04,44.02,43.9,19.83,13.53,1.05,32.72,39.02,25.0,5.19,4.66,0.17,75.44,69.04,68.75,7.52,13.0,0.64,4.12,5.12,0.35,7.38,13.12,0.77,1.79,2.56,2.22,7.4,16.6,7.0,9.27,24.3,20.0,7.4,6.7,1.0,0.8,0.28,0.05,1.8,4.1,5.0,12.4,34.0,21.0,286
2011,1321,Northwestern,37.0,31,71.61,3.74,58.06,45.13,34.82,37.6,12.7,72.46,17.66,8.74,20.84,2.38,16.45,9.84,1.67,6.71,0.68,3.23,17.42,57.5,105.25,76.0,2.61,0.0,1.13,60.0,50.0,66.67,45.99,43.36,44.0,22.97,8.38,3.47,37.5,38.83,35.14,8.24,3.29,1.17,69.58,74.57,81.36,9.68,5.81,2.16,4.65,3.29,0.81,11.65,6.87,2.32,2.51,2.09,2.88,14.2,22.25,16.0,7.75,16.0,7.3,7.45,5.38,5.3,0.96,0.34,0.73,2.9,3.25,5.33,12.2,29.0,21.33,67
2012,1143,California,37.0,33,71.67,9.88,72.73,47.91,36.87,36.78,6.47,74.64,19.79,9.97,24.91,2.5,16.06,12.24,1.31,4.79,0.39,3.15,14.39,58.0,128.67,64.75,8.48,2.0,-0.61,73.91,83.33,50.0,48.54,48.15,43.63,25.96,7.15,3.76,37.9,29.31,38.64,5.03,0.72,0.72,74.78,74.49,74.42,10.91,6.17,2.71,5.3,3.33,1.33,13.79,8.24,2.88,2.6,2.47,2.16,13.83,27.0,12.5,8.91,21.67,17.3,4.7,4.67,5.5,0.53,0.22,0.32,2.35,5.83,3.75,10.22,28.0,18.0,36
2012,1263,Maine,37.0,28,67.0,-2.04,39.29,43.18,37.63,31.5,8.26,72.88,16.47,11.14,23.93,2.15,13.57,13.29,1.02,5.96,0.45,4.29,18.54,50.69,93.18,40.0,-1.29,-0.39,-0.36,37.5,45.45,0.0,42.49,45.13,32.08,21.43,15.3,0.91,33.78,30.68,0.0,5.38,2.88,0.0,71.29,73.95,85.71,7.68,8.48,0.32,4.79,6.18,0.18,10.11,12.86,0.96,2.11,2.08,5.4,11.31,17.45,7.0,10.13,17.82,14.0,5.81,6.27,5.0,0.57,0.35,0.36,3.75,5.09,4.0,11.75,28.36,19.0,276
2012,1275,Miami OH,37.0,29,60.34,-4.0,27.59,43.17,35.03,35.79,12.23,69.66,17.71,8.14,20.9,2.57,11.72,13.31,0.88,5.45,0.41,2.34,16.69,41.57,109.63,,-3.0,-1.0,0.0,33.33,12.5,,42.59,44.88,,25.77,9.26,0.0,35.89,35.48,,9.09,3.14,0.0,68.98,70.76,,10.8,6.91,0.0,4.48,3.66,0.0,9.52,11.38,0.0,2.12,3.11,,7.86,21.88,,8.9,24.88,,5.95,4.13,,0.67,0.17,,1.52,4.5,,10.9,31.88,,224
2012,1385,St John's,37.0,32,66.53,-4.34,40.63,41.99,35.56,28.2,6.11,68.02,22.78,12.5,21.78,1.74,10.78,13.22,0.82,7.97,0.6,3.72,16.66,64.43,70.55,,-0.75,-3.59,0.0,52.38,18.18,,43.38,39.32,,24.14,11.41,0.0,28.39,27.81,,4.13,1.97,0.0,67.16,69.71,,14.89,7.89,0.0,7.63,4.88,0.0,14.41,7.38,0.0,1.89,1.51,,10.81,10.73,,12.48,14.64,,8.43,7.09,,0.68,0.48,,4.05,3.09,,15.14,19.55,,151
2014,1143,California,37.0,32,72.38,2.88,59.38,45.12,36.14,34.16,7.77,68.04,19.95,10.56,25.38,2.4,15.0,10.16,1.48,5.41,0.53,4.63,17.16,66.0,86.22,71.5,3.75,-0.13,-0.75,68.42,55.56,25.0,44.96,45.39,45.29,21.37,10.41,4.36,33.33,39.37,28.57,4.75,2.16,0.86,66.28,69.42,71.11,9.93,7.25,2.76,5.28,3.81,1.47,14.59,7.84,2.94,2.76,2.06,2.0,14.95,16.22,12.5,8.68,12.0,13.0,5.53,4.89,6.0,0.64,0.41,0.46,4.74,3.78,6.0,14.63,22.11,18.0,62
2014,1438,Virginia,37.0,34,65.94,10.65,82.35,45.24,34.97,36.45,8.34,66.35,21.72,10.91,24.65,2.26,13.09,10.21,1.28,5.32,0.52,3.97,16.06,59.47,77.33,69.33,6.62,2.24,1.79,78.95,77.78,100.0,46.34,40.52,49.12,20.34,8.39,6.24,37.12,31.97,40.22,4.95,1.74,1.65,63.22,69.64,69.23,10.35,6.96,4.42,5.12,3.94,1.85,13.35,7.09,4.21,2.61,1.8,2.27,13.21,13.67,11.83,9.05,11.33,12.2,5.32,5.78,4.7,0.59,0.51,0.38,3.89,4.44,3.5,13.63,21.33,15.83,7
2017,1310,Niagara,37.0,33,74.18,-3.97,30.3,41.57,34.56,36.58,9.97,74.96,20.92,11.79,26.42,2.24,12.61,12.97,0.97,5.21,0.4,4.61,18.3,53.89,105.17,72.0,-2.94,-0.55,-0.48,27.78,33.33,33.33,42.46,41.45,37.25,18.87,12.58,3.1,36.58,39.41,23.73,5.07,4.33,0.57,77.91,72.3,78.13,8.21,10.66,2.04,4.33,5.85,1.61,10.82,13.48,2.12,2.5,2.31,1.32,10.5,16.67,9.0,9.06,19.0,12.3,5.0,5.0,7.3,0.55,0.26,0.59,3.67,6.33,3.33,12.44,27.67,16.0,275
2018,1187,East Carolina,37.0,30,66.43,-8.5,33.33,43.01,37.18,30.49,9.13,66.6,16.51,9.73,24.27,2.49,12.93,14.37,0.9,4.93,0.34,3.1,17.67,81.56,48.92,52.0,-3.07,-4.97,-0.47,50.0,15.38,0.0,45.08,40.72,38.78,20.92,15.3,0.95,30.28,30.08,42.86,4.82,4.01,0.3,66.03,68.42,66.67,12.19,3.91,0.4,6.6,2.73,0.4,16.17,7.37,0.73,2.45,2.7,1.83,16.19,9.31,8.0,17.56,10.0,20.0,4.81,5.23,3.0,0.27,0.52,0.15,4.13,2.0,1.0,21.13,12.85,25.0,281
2018,1382,St Bonaventure,37.0,32,77.91,6.91,78.13,45.6,33.85,39.81,9.95,75.37,22.34,10.34,25.22,2.44,14.22,11.47,1.24,6.94,0.6,3.59,20.03,68.24,95.7,75.2,4.69,2.59,-0.38,76.47,90.0,60.0,45.17,44.64,49.42,18.57,10.19,5.09,39.66,40.11,39.77,5.54,3.01,1.4,80.54,71.53,70.16,10.79,8.06,3.49,4.63,4.34,1.38,11.94,10.41,2.88,2.58,2.4,2.09,12.35,17.6,13.8,9.29,16.0,9.8,7.35,6.5,6.4,0.79,0.41,0.65,3.71,3.6,3.2,16.24,26.5,20.0,55
2018,1399,Tennessee Tech,37.0,31,71.39,-2.29,54.84,42.82,34.61,34.53,10.03,68.1,20.74,10.29,24.61,2.39,13.35,14.23,0.94,7.35,0.52,3.23,19.94,45.37,130.63,76.5,-2.97,-0.52,1.19,47.37,62.5,75.0,42.26,42.3,46.52,20.97,8.81,4.84,33.16,36.63,36.71,5.87,2.85,1.31,69.18,66.21,70.79,9.13,8.77,2.85,3.61,5.39,1.29,10.13,11.13,3.35,2.8,2.07,2.6,9.37,23.13,12.75,9.21,27.88,10.8,7.84,7.38,5.0,0.85,0.26,0.47,2.32,5.63,2.75,13.0,37.75,17.25,203
2019,1246,Kentucky,37.0,33,76.73,11.3,81.82,47.85,34.68,36.38,7.86,73.97,22.79,11.61,26.82,2.31,13.85,12.64,1.1,6.03,0.48,5.06,16.3,74.53,79.78,79.6,8.82,2.88,-0.39,89.47,88.89,40.0,48.08,48.38,46.18,19.75,9.44,5.49,36.89,36.91,33.71,4.5,2.17,1.18,74.62,73.37,72.58,13.47,5.77,3.55,7.12,2.7,1.79,14.91,7.85,4.06,2.09,2.91,2.27,12.53,14.67,17.4,12.53,12.11,14.0,6.37,5.44,5.8,0.51,0.45,0.41,4.84,4.67,6.6,13.95,18.89,20.6,7
2019,1334,Pacific,37.0,30,65.77,-4.43,40.0,41.79,33.3,35.58,9.38,74.41,24.02,8.87,23.57,2.66,9.9,13.07,0.76,6.07,0.46,1.47,20.13,55.29,81.67,53.0,-2.7,-1.47,-0.27,41.18,41.67,0.0,42.44,41.48,33.33,19.21,13.33,0.76,35.99,35.51,29.41,5.27,3.85,0.25,76.9,71.96,72.0,12.32,10.8,0.91,3.87,4.73,0.27,11.23,11.53,0.8,2.91,2.44,3.0,7.65,13.42,6.0,10.24,16.58,19.0,6.12,5.83,8.0,0.6,0.35,0.42,1.47,1.5,1.0,15.18,26.75,25.0,202
2020,1104,Alabama,37.0,31,82.0,3.0,51.61,43.66,33.6,34.9,13.14,69.35,19.67,11.71,27.65,2.36,14.23,14.9,0.95,6.32,0.42,4.39,20.23,67.56,110.56,82.75,1.32,1.32,0.35,55.56,44.44,50.0,42.04,45.96,45.59,18.61,10.31,4.68,32.53,36.05,42.62,6.92,4.17,2.05,72.5,66.02,63.08,11.41,6.65,1.61,5.35,4.9,1.45,13.84,10.42,3.39,2.58,2.13,2.33,11.11,20.0,15.25,13.22,18.33,14.8,5.78,7.44,6.3,0.44,0.41,0.42,4.17,5.44,3.0,16.89,27.56,18.75,68
2020,1189,Elon,22.0,31,66.48,-5.77,32.26,40.84,34.16,35.18,14.51,73.44,17.18,8.0,23.48,2.94,12.29,11.52,1.07,4.48,0.39,1.74,19.65,53.53,87.27,63.67,-3.19,-2.55,-0.03,29.41,27.27,66.67,40.91,40.55,41.38,19.12,11.55,3.49,36.05,34.12,34.09,8.15,4.9,1.46,74.39,73.68,62.96,8.88,7.47,0.82,3.35,3.68,0.97,9.71,11.61,2.16,2.89,3.16,2.23,10.12,15.55,12.67,9.65,14.82,10.0,4.35,4.45,5.3,0.45,0.3,0.53,1.65,1.82,2.0,14.65,28.36,16.0,266
2020,1260,Loyola-Chicago,37.0,31,68.0,5.16,64.52,49.26,36.48,36.01,8.3,65.07,18.74,6.32,23.81,3.77,14.19,12.87,1.1,7.81,0.61,1.55,13.84,57.11,98.43,66.8,4.19,0.9,0.06,68.42,71.43,40.0,50.67,44.86,50.0,23.48,7.45,5.55,35.64,37.82,34.38,5.12,2.13,1.04,64.38,65.93,65.55,9.35,5.69,3.7,3.06,2.32,0.94,11.74,8.06,4.0,3.83,3.47,4.28,13.0,19.0,12.0,9.16,20.86,15.8,7.95,8.57,6.2,0.87,0.41,0.39,1.58,1.71,1.2,9.95,23.86,14.6,105
2003,1306,New Hampshire,37.0,28,65.5,-11.93,17.86,39.78,33.21,32.84,10.85,61.96,22.74,11.68,22.54,1.93,11.43,16.21,0.7,6.89,0.43,1.54,20.5,54.5,78.42,65.0,-7.11,-4.11,-0.71,14.29,25.0,0.0,39.32,40.58,38.18,16.47,14.45,2.29,32.45,35.14,22.22,5.34,4.96,0.55,63.51,60.24,64.29,9.87,10.91,1.96,4.93,5.79,0.96,8.14,12.64,1.75,1.65,2.19,1.81,9.29,13.92,11.5,10.86,22.17,18.0,7.07,6.42,8.5,0.65,0.29,0.47,1.5,1.5,2.0,16.64,25.25,19.0,307
2003,1358,Sam Houston St,35.0,27,71.78,6.52,77.78,45.52,33.85,35.86,9.03,71.02,23.27,10.78,25.96,2.41,15.59,15.7,0.99,7.81,0.5,5.59,19.59,52.58,124.71,66.0,4.74,2.11,-0.33,73.68,100.0,0.0,44.97,47.83,40.68,23.53,9.08,1.24,35.09,37.39,38.71,6.19,2.22,0.62,71.23,71.43,54.55,12.9,10.06,0.31,6.04,4.48,0.26,14.0,11.33,0.63,2.32,2.53,2.43,13.95,20.57,12.0,11.58,27.71,10.0,8.16,6.86,8.0,0.7,0.25,0.8,4.68,8.14,5.0,13.21,36.86,20.0,117
2003,1366,Savannah St,17.0,27,61.63,-16.96,11.11,37.24,37.8,26.83,7.03,60.08,17.37,15.33,21.93,1.43,9.96,19.48,0.51,9.37,0.48,3.26,25.74,33.06,118.78,,-13.44,-3.52,0.0,11.11,11.11,,37.38,36.92,,26.26,11.54,0.0,26.88,26.75,,4.51,2.52,0.0,57.89,61.51,,6.61,10.76,0.0,5.3,10.04,0.0,8.37,13.56,0.0,1.58,1.35,,6.28,17.33,,10.67,37.11,,8.56,11.0,,0.8,0.3,,2.33,5.11,,14.06,49.11,,324
2004,1135,Brown,36.0,26,71.58,-1.23,50.0,44.7,35.57,37.02,10.8,70.29,18.05,8.96,23.42,2.61,15.58,15.23,1.02,8.92,0.59,3.15,18.42,52.56,102.0,,-2.58,1.35,0.0,43.75,60.0,,43.47,46.62,,21.12,14.45,0.0,36.26,38.42,,6.88,3.92,0.0,73.4,68.0,,8.01,10.05,0.0,3.73,5.23,0.0,9.65,13.77,0.0,2.59,2.63,,11.81,21.6,,10.06,23.5,,8.31,9.9,,0.83,0.42,,2.75,3.8,,12.06,28.6,,206
2004,1386,St Joseph's PA,37.0,28,77.79,16.29,96.43,47.86,34.94,40.69,12.53,70.28,17.58,9.68,23.25,2.4,16.54,11.71,1.41,9.14,0.78,3.57,17.04,80.11,77.0,76.0,7.07,7.07,2.14,100.0,100.0,83.33,47.34,49.0,46.4,11.85,15.7,7.39,39.11,42.57,39.16,4.04,5.92,2.57,69.23,68.61,76.47,5.37,8.63,3.58,4.0,4.0,1.68,7.54,11.11,4.61,1.88,2.78,2.74,18.0,15.92,15.67,11.33,12.31,11.0,9.78,8.54,9.5,0.86,0.69,0.86,2.89,4.23,3.17,16.22,17.46,17.33,3
2005,1172,Davidson,37.0,26,70.58,2.62,69.23,43.31,33.51,36.71,12.04,74.27,20.93,12.38,24.0,1.94,13.88,15.35,0.9,5.04,0.33,1.19,18.62,69.09,73.25,65.33,2.0,0.77,-0.15,72.73,75.0,33.33,42.53,45.28,38.86,14.11,15.69,3.71,34.24,39.26,36.0,4.8,5.78,1.47,73.64,75.6,70.21,8.83,10.3,1.8,4.96,5.77,1.65,9.54,11.5,2.96,1.92,1.99,1.79,13.82,14.0,13.67,14.18,16.75,14.0,5.09,5.33,3.7,0.36,0.32,0.26,1.73,0.83,0.67,17.36,20.08,17.33,97
2005,1204,Ga Southern,37.0,27,79.59,3.0,51.85,42.33,35.04,32.42,8.24,72.25,21.68,13.7,25.48,1.86,14.59,15.63,0.93,9.78,0.63,4.41,23.11,50.06,197.4,65.25,1.93,1.59,-0.52,50.0,80.0,25.0,43.45,41.4,38.21,24.06,6.61,4.37,36.5,26.19,17.81,6.61,1.02,0.6,77.82,68.97,68.97,8.66,10.24,2.79,4.63,7.11,1.96,9.48,12.7,3.3,2.05,1.79,1.68,10.0,33.2,12.0,8.89,40.2,15.3,9.72,10.6,9.0,1.09,0.26,0.59,2.33,10.8,5.75,12.72,61.0,22.5,174
2005,1219,High Point,22.0,28,73.14,0.57,39.29,43.33,35.55,34.72,8.54,65.26,20.36,13.54,25.29,1.87,13.93,16.89,0.82,8.61,0.51,3.11,20.96,46.63,146.86,67.0,1.86,0.04,-1.32,42.11,42.86,0.0,44.76,40.69,39.09,24.8,8.64,2.1,34.59,34.43,36.84,5.81,2.05,0.68,63.44,66.45,68.0,8.64,10.06,1.66,5.96,6.86,0.71,11.54,12.29,1.46,1.93,1.79,2.05,9.16,27.43,12.0,9.26,37.14,18.5,8.84,8.14,8.0,0.95,0.22,0.43,2.74,4.57,1.5,11.37,45.86,25.0,260
