WTeamID,LTeamID,Season,Target,Years_D1,GP,PTS,PTSDiff,Pct,FG,%FG,FG3,%FG3,FT,%FT,OR,DR,DR/OR,AST,TO,AST/TO,STL,STL/TO,BLK,PF,HomePTS,AwayPTS,NeutralPTS,HomeDiff,AwayDiff,NeutralDiff,HomePct,AwayPct,NeutralPct,HomeFG,AwayFG,NeutralFG,Home%FG,Away%FG,Neutral%FG,HomeFG3,AwayFG3,NeutralFG3,Home%FG3,Away%FG3,Neutral%FG3,HomeFT,AwayFT,NeutralFT,Home%FT,Away%FT,Neutral%FT,HomeOR,AwayOR,NeutralOR,HomeDR,AwayDR,NeutralDR,HomeDR/OR,AwayDR/OR,NeutralDR/OR,HomeAst,AwayAst,NeutralAst,HomeTO,AwayTO,NeutralTO,HomeSTL,AwaySTL,NeutralSTL,HomeSTL/TO,AwaySTL/TO,NeutralSTL/TO,HomeBlk,AwayBlk,NeutralBlk,HomePF,AwayPF,NeutralPF,rank
1246,1448,2010,1,0.0,5.0,6.3,9.5,28.6,4.1,-0.6,2.8,1.6,1.8,-0.4,-0.3,-0.2,0.0,2.9,-0.7,0.2,-0.1,0.0,1.9,-3.9,17.0,-19.4,-0.4,5.1,1.5,2.8,25.0,28.6,50.0,3.4,6.3,2.7,-3.8,-1.1,4.4,7.6,-7.2,3.9,1.4,-0.8,0.9,-0.5,5.9,2.1,-0.3,-2.9,2.8,0.3,-2.2,1.6,-0.9,-3.2,4.0,-0.2,0.2,0.7,3.8,-1.1,6.3,2.2,-8.7,1.1,-0.5,0.4,0.3,-0.2,0.2,-0.0,2.4,1.1,1.1,-0.2,-14.7,-3.8,-42.0
1266,1221,2003,1,0.0,-1.0,9.0,-0.4,-4.1,2.5,-0.2,2.0,-0.3,6.4,0.7,1.0,-0.2,-0.2,0.9,-0.4,0.1,-2.0,-0.1,-0.8,0.3,17.9,3.2,4.7,3.6,-1.9,-2.1,4.8,-12.5,-30.0,4.4,-1.4,-0.9,6.7,-3.1,-3.8,6.3,-4.8,3.8,1.2,-0.7,-0.8,15.0,-0.0,0.3,6.8,-3.9,-2.2,2.5,-0.6,-0.9,4.2,-2.3,-2.1,-0.1,-0.2,-0.4,2.2,0.4,-2.4,1.0,-3.2,8.6,-1.9,-2.3,-4.1,-0.2,-0.1,-0.5,-0.7,-0.8,-1.6,1.2,1.2,4.3,-52.0
1323,1318,2015,1,0.0,0.0,10.2,9.6,17.6,2.4,0.5,0.4,1.9,1.4,-2.9,-0.0,-0.3,-0.0,0.9,-4.4,0.6,1.6,0.3,-0.2,-0.0,25.7,-15.2,12.1,8.9,0.5,0.1,33.2,5.0,-2.4,4.7,-2.8,3.0,4.7,-3.1,-1.1,5.7,-3.3,-4.9,2.8,-0.3,-0.6,4.6,-1.9,-3.1,0.4,-3.5,0.3,2.0,-1.5,-0.5,5.6,-5.0,-1.0,-0.2,-0.3,0.4,5.1,-4.1,-2.0,-0.7,-10.6,-2.3,1.9,0.1,2.7,0.3,0.3,0.3,0.8,-1.4,-1.0,1.5,-4.1,4.2,-103.0
1326,1462,2007,1,0.0,1.0,-2.8,1.8,15.9,-0.8,3.0,-2.6,-0.2,-4.5,-5.8,0.3,1.6,0.1,0.5,-1.1,0.2,1.1,0.1,2.4,-4.0,2.2,-26.7,0.2,0.9,-0.4,1.4,10.2,16.7,40.0,0.6,-7.3,0.3,3.1,0.8,-0.9,0.4,-15.5,-2.3,0.9,-0.4,-0.7,-3.5,-7.9,-1.4,-3.9,-1.6,-0.2,0.9,-0.4,-0.2,1.3,0.7,-0.4,-0.2,0.4,0.0,0.8,-2.2,0.8,1.0,-6.3,-5.0,1.7,-0.9,1.0,0.1,0.1,0.4,1.8,2.7,4.7,-3.0,-9.0,-3.1,-35.0
1356,1439,2007,1,0.0,1.0,-8.8,-1.0,16.7,-1.7,-3.1,0.1,3.2,2.6,3.0,-1.7,-2.4,0.1,-1.7,3.0,-0.4,-2.0,-0.3,-1.3,2.0,-7.4,-24.7,-8.0,-1.6,1.3,-0.7,8.3,28.6,16.7,-0.9,-0.3,-5.8,-3.6,2.0,-1.5,0.3,-5.9,5.1,1.2,1.2,0.8,5.5,-3.9,10.8,-1.3,2.6,1.8,-1.5,0.0,-0.2,-3.9,1.9,-0.4,-0.3,0.5,0.0,-1.3,-4.7,-1.7,1.3,2.5,3.8,-1.2,-3.0,-2.4,-0.3,-0.2,-0.4,-1.4,-1.4,-2.0,1.6,0.6,-0.8,-22.0
1437,1454,2014,1,6.0,-1.0,8.1,12.5,26.9,3.0,0.4,3.1,1.4,-2.0,-2.2,1.5,2.3,-0.1,2.4,-1.8,0.4,1.3,0.2,1.6,1.4,1.5,17.6,8.8,9.2,3.8,-0.5,38.2,28.4,-5.0,2.0,4.1,0.7,5.6,-4.3,-0.9,-0.1,8.2,-0.1,1.7,-0.3,-0.0,-4.7,2.9,-6.6,0.6,-2.2,-0.6,2.0,-0.2,-0.2,4.5,-2.4,0.2,0.0,-0.4,0.4,3.7,2.3,-0.4,-3.1,-1.1,2.9,1.8,-0.0,2.3,0.3,0.0,0.1,0.5,2.1,3.5,-0.3,3.4,5.3,-141.0
1139,1330,2011,1,0.0,-2.0,6.6,-0.1,-10.8,0.1,-2.1,3.4,2.9,6.4,1.4,-4.6,-0.6,0.6,-2.0,-1.1,-0.1,-0.9,-0.0,-2.8,4.4,-1.1,19.4,8.7,-0.6,0.9,-0.3,-13.1,0.0,-20.0,1.9,0.8,-7.3,-1.1,0.2,-1.2,1.7,6.8,2.7,1.3,0.8,0.8,7.5,4.9,6.1,0.6,0.8,0.1,-3.4,-0.8,-0.4,-2.1,2.0,-0.5,0.6,0.8,0.2,-5.4,1.7,1.9,-2.6,2.8,-2.9,-0.5,-2.2,-0.1,0.2,-0.2,0.1,-4.4,-0.8,-1.3,1.8,8.5,5.6,11.0
1268,1125,2019,1,15.0,2.0,-15.5,-5.9,-14.6,-4.3,-1.1,-1.8,-1.8,1.3,4.0,2.1,-1.5,-0.8,-6.4,1.6,-0.7,-2.3,-0.2,1.0,-0.2,-8.2,-19.6,-13.0,-1.4,-4.2,-0.3,-5.0,-25.6,-16.7,-4.4,-3.7,-2.5,4.7,-6.3,0.4,-2.5,0.0,1.1,0.2,-2.1,0.2,-3.1,5.5,2.4,4.0,-1.4,1.3,3.7,-1.6,-0.1,3.5,-5.4,0.4,-1.6,-0.2,1.1,-4.9,-7.5,-5.2,0.2,4.3,5.7,-2.5,-2.6,0.2,-0.2,-0.3,-0.2,1.2,-0.1,4.7,0.8,1.1,-0.7,-25.0
1276,1260,2018,1,0.0,2.0,2.0,0.5,-5.0,-4.1,-0.1,-3.7,1.9,-6.8,-1.8,2.5,-1.0,-1.3,-0.8,-3.2,0.3,-0.5,0.1,0.7,1.7,-3.6,25.0,5.1,1.2,-1.1,0.4,-1.5,-4.3,-14.3,-4.7,-3.8,-2.4,1.7,-3.7,1.9,-3.4,1.2,-6.8,2.3,-0.6,0.2,-11.4,-0.8,-4.5,-2.5,-1.1,1.9,0.6,0.7,1.2,0.9,-2.6,0.7,-0.5,-1.8,-2.3,-1.4,4.0,-2.9,-3.1,-1.4,-2.2,-0.1,-2.1,0.4,0.2,-0.1,0.2,0.5,1.5,1.4,-1.1,9.4,5.6,-32.0
1314,1211,2017,1,0.0,0.0,-0.2,-10.0,-18.2,-5.0,0.7,-1.5,-0.0,-3.1,-1.3,6.4,-3.5,-1.6,2.2,0.6,0.1,-0.4,-0.1,-1.2,1.5,-26.4,62.9,10.6,-4.7,-4.8,-0.5,-25.0,10.0,-28.6,-5.9,-5.5,-0.2,4.2,-3.7,0.2,-3.9,4.1,-1.5,0.8,-0.6,-0.2,-4.2,-3.8,0.6,-0.2,-1.0,-0.2,2.4,3.1,0.9,-1.6,-0.6,-1.3,-1.1,-2.6,-1.5,-4.1,15.3,6.4,-3.2,13.7,-0.9,-1.5,0.5,0.5,0.1,-0.3,0.1,-3.2,3.0,-0.5,-4.7,20.3,1.6,3.0
1314,1228,2005,1,0.0,-2.0,11.3,1.2,-9.9,0.8,-2.1,0.1,-2.9,1.1,7.0,2.8,3.2,-0.2,0.7,5.6,-0.5,2.8,-0.1,0.4,2.6,4.5,20.4,15.2,1.8,1.4,-2.1,-5.5,0.0,-33.3,0.3,-0.6,1.0,0.5,0.0,-2.6,-3.7,2.2,5.2,-1.9,-0.2,-0.8,-0.3,-2.0,5.4,5.1,2.1,-0.2,1.5,1.8,-0.6,2.7,3.0,-2.5,-0.1,-0.2,-0.5,0.1,0.9,0.8,3.5,11.8,3.7,3.7,1.8,1.4,0.1,-0.4,-0.0,0.5,2.5,-1.8,1.7,5.1,3.3,1.0
1433,1345,2011,1,0.0,2.0,-1.1,-7.1,-10.5,-1.3,-1.4,-0.8,1.9,0.7,1.0,-0.1,-3.1,-0.3,-1.6,1.2,-0.3,2.2,0.1,-0.4,0.2,0.3,-29.2,8.8,-6.1,-1.7,0.7,-11.5,-27.3,16.7,-2.1,-2.2,6.5,-7.2,3.3,2.4,-2.6,-4.3,15.7,-1.4,1.6,1.6,-1.7,8.2,-7.9,-1.0,1.6,0.4,-1.3,0.7,0.6,-3.5,-0.4,0.8,-0.2,-0.4,-0.4,-1.7,-7.7,5.4,0.8,-2.9,3.8,2.4,2.2,3.7,0.2,0.2,0.2,-0.1,-2.3,0.1,2.6,-10.8,-2.0,59.0
1139,1243,2010,1,0.0,0.0,-9.4,-0.2,9.4,0.4,-0.6,-1.5,1.2,8.3,0.1,-6.1,-0.4,1.0,-1.8,-2.2,0.0,-0.6,0.0,-2.3,-4.0,-18.4,2.1,-8.9,-0.1,2.0,-2.0,8.0,30.0,-50.0,2.5,0.0,-5.9,2.5,1.4,-4.6,3.5,-4.4,-8.4,1.6,0.5,-0.9,9.0,4.1,13.6,-1.1,3.3,-2.2,-3.8,0.4,-2.6,-0.2,3.1,-3.2,1.3,0.6,0.6,-4.6,2.9,-4.5,-4.7,-0.2,1.0,-2.0,0.4,0.9,0.0,0.0,0.0,-2.8,-1.8,-2.6,-7.3,-1.1,0.0,11.0
1218,1143,2016,1,0.0,-3.0,2.0,2.7,13.6,-0.2,-1.4,-4.1,0.1,3.0,2.6,-0.9,-1.7,0.1,2.7,1.0,0.1,3.6,0.2,-0.9,-0.2,26.4,-122.6,0.2,0.6,0.2,2.0,16.2,-30.0,75.0,-0.2,0.1,3.5,-6.5,6.2,-1.1,-3.6,-9.1,0.5,-1.6,1.8,-0.1,2.1,5.8,1.2,2.1,0.6,-0.1,0.1,-0.7,-0.3,-0.5,-1.3,0.1,-0.1,0.1,1.0,6.1,-15.1,6.7,4.9,-24.9,2.4,4.5,2.1,2.5,0.2,0.4,0.1,0.2,-7.0,1.2,8.1,-43.6,-6.9,37.0
1242,1301,2012,1,0.0,-1.0,1.7,7.7,17.1,2.3,-0.8,0.2,0.7,-1.2,0.9,-1.0,0.8,0.3,-0.4,0.4,-0.1,0.5,0.0,1.6,0.6,-13.1,29.9,-1.9,5.0,3.1,-0.4,12.4,54.5,-23.8,3.0,2.7,-1.8,1.6,-2.8,0.4,-0.1,1.8,-2.6,0.7,-0.3,0.2,-3.0,-2.3,5.8,-0.9,0.4,1.4,-2.0,0.3,0.7,-1.4,1.0,1.1,0.4,0.1,-0.2,-3.6,7.1,-3.1,-2.0,4.1,1.8,1.8,-0.4,-2.1,0.2,-0.2,-0.2,0.6,3.5,1.3,-3.8,9.6,-0.1,-42.0
1396,1301,2013,1,0.0,-2.0,-4.8,-2.8,1.3,-6.4,-1.7,-5.9,3.2,4.3,0.1,-0.1,-2.3,-0.2,0.3,-1.4,0.2,1.4,0.2,-0.6,1.1,9.0,-96.5,0.8,-2.5,1.7,-2.1,8.2,-2.3,-38.1,-6.9,-2.3,-8.1,-6.0,8.1,-3.8,-4.9,-1.0,-8.6,1.0,2.8,-0.6,-0.1,7.3,17.9,-0.0,1.8,-1.7,0.5,0.3,-0.9,-0.8,1.8,-3.3,-0.3,0.3,-0.9,2.7,-16.2,1.2,1.4,-18.3,-1.1,1.8,1.7,-2.0,0.1,0.5,-0.1,-0.3,-5.3,0.9,4.5,-24.4,5.1,18.0
1437,1291,2017,1,4.0,0.0,9.4,15.1,35.3,5.3,-1.2,1.4,0.8,11.9,1.6,0.9,2.2,-0.1,3.1,-1.9,0.4,1.0,0.2,-0.9,-3.8,26.1,-24.0,,8.8,3.0,3.4,37.5,23.3,,5.9,3.6,,-6.4,-3.2,8.4,1.1,0.7,,-1.2,-0.8,2.8,12.7,10.0,,0.7,-3.7,4.6,0.7,-1.8,2.1,1.2,-4.6,5.6,-0.3,0.1,,6.6,-2.4,,2.4,-9.0,,1.3,0.9,,-0.0,0.3,,-0.5,-2.1,,0.1,-9.8,,-196.0
1163,1449,2006,1,0.0,0.0,-1.1,2.9,10.0,-0.6,-0.8,-0.7,-1.5,-4.6,3.0,1.5,5.6,0.2,-0.6,-0.8,0.0,-1.3,-0.1,5.8,-3.5,-6.7,12.5,-0.8,0.5,1.8,0.6,3.9,25.0,25.0,-0.1,0.3,-5.4,-2.1,-0.2,1.6,0.5,-1.3,1.0,-1.2,-0.9,0.6,-6.2,-8.7,12.6,-1.4,1.9,2.5,-0.1,0.8,0.8,0.2,3.3,2.1,0.0,0.4,0.6,-1.0,1.4,0.2,-1.8,1.4,-3.0,-1.5,-0.5,-1.7,-0.0,-0.1,-0.0,6.0,7.1,4.5,-4.7,-2.8,-1.2,-19.0
1231,1104,2003,1,0.0,4.0,1.2,-0.8,1.8,0.6,-1.5,2.8,1.5,0.3,1.4,-2.3,1.7,0.5,1.7,-1.8,0.3,-2.2,-0.1,1.5,0.0,-8.1,47.7,6.7,-3.7,1.4,1.5,-6.9,33.3,2.8,-0.2,9.7,1.0,-5.9,0.2,4.2,1.7,6.6,5.4,-0.5,0.3,1.7,3.4,-1.2,0.0,-3.8,0.1,5.1,-2.8,-0.9,1.3,-3.9,1.0,4.7,0.3,0.7,0.8,-0.5,16.0,1.5,-1.5,-2.7,-3.7,-2.4,-1.3,-1.9,-0.2,-0.0,-0.0,0.6,3.3,2.8,-2.2,13.0,-1.5,4.0
1314,1450,2008,1,0.0,2.0,21.6,6.0,19.1,0.4,1.2,-0.4,-3.3,2.1,0.8,7.9,7.1,-0.9,3.0,4.3,-0.2,2.1,-0.0,1.7,1.7,34.9,12.3,11.9,6.1,1.1,-1.3,25.0,15.2,16.7,1.1,-0.3,1.2,1.9,0.9,-1.6,2.0,-2.6,-0.4,-0.4,-1.9,-0.9,3.2,4.2,-6.1,2.8,-0.1,-1.9,4.2,3.5,0.2,5.1,2.5,-0.5,-0.7,-1.4,-0.6,8.3,-0.4,-1.4,6.3,2.4,4.0,3.8,0.3,2.2,0.0,-0.1,0.0,3.1,0.8,0.7,3.7,-0.9,3.4,-15.0
1403,1277,2019,1,0.0,-2.0,-5.7,0.5,-1.1,-1.4,0.6,-1.6,-0.6,-2.2,-0.5,-2.0,-4.6,0.1,-4.9,-0.5,-0.3,2.1,0.2,-0.6,0.9,-2.2,-10.3,-5.2,1.1,0.0,-0.6,6.0,-3.2,-23.3,-0.8,-2.8,-2.2,1.8,-0.8,-0.5,0.1,3.2,-14.7,0.4,0.2,-1.2,-2.7,-2.8,4.2,1.7,-2.6,0.3,-0.9,-0.8,-0.3,-0.2,-3.2,-1.2,0.4,-0.3,-0.2,-5.5,-2.8,-6.0,1.3,-4.0,0.8,1.5,2.4,3.8,0.1,0.2,0.2,-1.3,0.6,0.5,2.1,-0.2,0.0,5.0
1438,1332,2019,1,0.0,-3.0,1.4,9.2,24.9,2.9,-0.2,6.5,1.0,2.8,-0.5,-0.8,1.0,0.4,1.2,-2.8,0.5,-2.1,-0.0,-0.4,-3.1,10.0,-10.6,-8.7,6.3,3.6,-0.7,28.8,35.3,-3.3,2.4,5.7,-0.9,-2.4,3.5,-1.3,6.5,11.8,-3.2,-0.4,1.6,-0.3,8.6,-4.2,-3.3,1.0,-0.6,-0.9,-0.0,-0.2,-0.6,0.4,1.5,-0.9,0.1,0.7,0.3,3.2,-1.4,-1.5,-0.1,-7.9,-3.2,-0.7,-5.3,-1.8,-0.1,-0.0,0.1,0.4,-0.2,-4.0,0.5,-9.7,-5.8,-43.0
1452,1449,2010,1,0.0,0.0,-6.8,-0.7,9.1,-1.8,-0.3,1.1,3.0,-3.1,-2.4,2.1,-2.1,-0.4,1.7,-1.1,0.2,-1.7,-0.1,0.1,-3.3,-5.9,-28.7,-2.5,-3.6,1.0,1.9,1.1,11.1,25.0,-2.2,-2.2,-1.7,-7.9,3.4,4.2,1.8,1.1,0.8,0.5,1.2,1.4,-4.2,-2.1,-6.9,-6.0,1.5,2.1,-1.6,1.4,2.3,-5.9,1.6,2.2,-0.4,-0.3,-1.1,0.9,-0.2,4.4,0.3,-6.5,-3.8,-1.8,-0.4,-1.4,-0.2,0.1,0.0,0.1,0.8,-2.0,-3.6,-12.2,-0.1,-27.0
1462,1345,2008,1,0.0,1.0,6.6,5.5,6.8,5.5,-0.2,2.1,-0.4,4.4,0.8,0.0,3.4,0.3,2.2,0.4,0.1,-2.9,-0.2,-0.8,-2.3,13.6,-17.8,6.1,4.4,-0.5,1.7,3.8,1.8,30.0,7.2,1.7,2.3,-0.7,-0.3,0.8,4.8,-1.1,-6.2,0.1,-0.2,-0.4,5.2,0.8,9.0,-0.1,-0.4,1.3,-0.5,-0.1,0.6,2.5,0.2,0.7,0.5,0.1,-0.4,3.7,-2.3,1.7,1.4,-0.9,-4.6,-3.0,-3.5,-1.0,-0.4,-0.2,0.1,0.1,-2.9,-1.2,0.1,-9.9,-4.6,-15.0
1462,1407,2003,1,9.0,0.0,-1.1,3.5,0.0,2.1,-1.3,2.8,-3.7,5.9,6.3,-1.1,0.8,0.2,1.3,-0.7,0.2,-4.1,-0.3,-2.2,-0.8,6.9,-6.2,-10.3,4.1,0.4,-1.0,12.5,-1.4,-46.7,3.9,1.6,-5.9,3.9,-2.6,-2.6,0.9,7.5,-6.3,-1.4,-1.4,-0.9,5.3,10.3,-8.3,6.6,1.0,-1.3,2.7,-3.1,-0.7,5.3,-3.1,-1.5,0.1,0.4,-0.1,2.9,-1.0,1.1,-0.1,-1.3,2.3,-6.5,-3.1,-1.1,-0.6,-0.2,-0.2,-1.6,-3.3,-2.3,0.8,-2.3,1.5,-59.0
1113,1396,2009,1,0.0,0.0,0.6,3.9,6.1,3.6,-2.1,-0.1,0.6,4.2,3.7,-2.7,-2.9,0.4,0.0,-1.1,0.1,0.3,0.1,-2.1,-1.2,22.5,-35.9,3.1,4.0,-1.3,1.2,22.1,-15.1,-5.0,4.7,-0.7,6.7,-1.5,-3.9,3.3,2.9,-7.1,0.3,0.4,-1.1,1.3,-1.4,7.8,11.0,3.4,-2.0,2.3,0.5,-3.4,0.2,1.2,-5.7,1.5,-0.1,0.5,0.6,7.0,-9.7,-2.5,2.2,-6.2,-1.1,1.0,0.5,-2.0,-0.0,0.2,-0.1,-0.4,-4.5,-1.9,2.4,-8.3,2.1,-30.0
1172,1458,2008,1,0.0,-2.0,10.0,0.6,-7.2,2.1,2.2,0.2,2.7,2.0,-7.0,-0.4,0.6,0.1,4.0,0.1,0.3,1.7,0.1,-0.0,3.8,5.2,15.7,14.0,-2.0,1.5,1.2,-10.3,1.3,-25.0,1.9,0.8,8.4,-2.2,2.3,2.1,3.2,-5.7,3.0,0.9,1.0,0.8,3.0,2.0,-4.7,-6.8,0.6,-0.8,-1.8,0.9,0.5,-2.9,2.7,0.8,0.1,0.1,-0.4,3.2,4.8,5.4,-0.2,0.3,-0.2,3.2,0.8,0.1,0.3,0.1,0.0,0.8,-0.4,-1.5,2.6,5.3,2.1,24.0
1196,1325,2005,1,0.0,-1.0,5.1,10.3,8.9,2.5,0.9,7.1,2.2,-0.0,-4.0,0.6,3.9,0.2,3.2,0.6,0.2,-1.5,-0.1,1.9,0.5,28.6,-103.5,8.6,8.1,0.2,2.0,17.4,-17.5,0.0,4.8,-3.4,4.6,-3.6,2.5,1.9,6.6,7.1,13.3,-0.2,1.5,0.9,2.1,-5.4,3.2,-0.6,-3.0,-0.4,1.1,-1.4,0.9,4.4,-1.3,0.8,0.4,0.4,-0.9,8.4,-18.7,3.0,5.5,-21.4,0.3,-1.6,-1.9,-0.3,-0.6,0.2,-0.0,3.2,-1.5,0.5,6.8,-31.0,2.2,-53.0
1211,1462,2006,1,0.0,-1.0,8.6,-0.9,22.3,1.4,-0.1,-0.5,-2.3,5.8,2.5,2.0,0.4,-0.3,-1.7,0.4,-0.2,1.0,0.1,-2.1,1.2,1.7,23.6,10.7,-2.2,1.6,-0.3,15.2,44.4,8.3,2.3,2.1,-5.4,-0.5,-0.8,1.2,0.3,-1.9,-5.8,-1.6,-0.6,-0.0,-1.1,14.7,17.0,-0.9,1.8,1.5,-0.2,1.3,1.0,-1.5,1.3,0.6,-0.1,-0.5,-1.2,-3.3,3.5,-5.6,-0.3,2.7,-1.7,0.9,0.8,1.5,0.1,-0.0,0.2,-2.2,-1.8,-1.9,0.2,4.2,-0.3,-46.0
1242,1314,2008,1,0.0,-1.0,-7.5,3.5,-3.2,2.2,0.4,2.1,2.1,-4.6,-2.9,-3.4,-2.1,0.3,1.7,-1.8,0.3,0.7,0.1,1.5,0.5,-32.6,25.6,-3.3,3.8,-0.8,0.6,-14.3,13.3,0.0,0.3,2.9,1.1,8.9,-7.5,-1.0,-0.1,1.2,7.3,2.5,-0.9,0.5,-6.4,-4.0,1.1,-1.3,-1.2,-0.4,-0.7,-2.3,-0.4,1.0,-2.5,-0.6,0.3,0.5,0.2,-5.4,7.0,6.3,-7.8,8.4,-0.4,-0.3,0.1,1.1,0.4,-0.2,0.1,0.2,2.6,3.4,-4.9,13.1,-3.1,1.0
1266,1139,2013,1,0.0,-2.0,0.6,1.3,-1.6,1.8,0.5,-4.3,-3.4,3.4,2.3,-0.1,-1.4,-0.1,1.5,0.3,0.1,1.1,0.1,1.1,-1.1,-8.6,55.3,2.7,0.2,0.3,0.8,-3.7,22.2,-21.4,0.6,1.7,5.7,6.9,-3.6,-2.7,-6.2,-3.9,7.8,-0.5,-1.4,-1.4,2.9,2.4,4.2,4.0,-0.2,-1.5,0.5,0.5,-1.1,1.2,-0.7,-1.9,-0.0,-0.4,0.0,0.8,9.0,-0.2,-1.7,15.4,0.2,1.0,0.6,2.2,0.2,-0.1,0.2,0.5,3.2,2.1,-3.6,15.8,0.8,-12.0
1277,1257,2009,1,0.0,-1.0,-2.0,-3.3,-3.6,0.4,-0.9,-0.8,-3.7,4.3,5.6,1.4,-0.5,-0.2,-0.7,0.4,-0.1,-2.9,-0.2,-3.3,1.9,-3.4,2.3,2.0,-2.3,0.4,-1.4,-1.8,1.8,-4.2,-2.8,3.4,5.2,-6.6,2.2,3.4,-1.4,0.9,1.9,-3.3,-0.1,-0.3,5.8,6.5,-1.1,2.3,2.1,1.2,-1.1,1.2,1.3,-2.3,0.7,1.1,-0.0,-0.4,-0.5,-1.4,0.9,0.8,0.5,0.5,0.4,-2.3,-3.4,-3.4,-0.2,-0.3,-0.2,-3.4,-3.5,-2.6,3.0,0.2,2.3,5.0
1323,1228,2003,1,0.0,1.0,4.7,-5.1,-9.0,-3.7,-1.9,1.2,0.5,3.7,3.4,1.7,1.5,-0.2,-1.4,-0.4,-0.1,0.5,0.0,2.6,-2.9,11.5,-80.3,0.8,-2.9,-0.5,-1.7,0.0,-33.3,-20.0,-2.9,-8.7,-2.5,-2.3,2.9,-2.5,0.3,-0.7,5.2,-0.2,1.1,-0.4,8.0,3.8,-4.2,4.0,2.1,-2.7,0.9,1.6,-0.9,3.0,-0.1,-1.4,0.1,-1.3,0.4,1.3,-25.8,-2.0,1.2,-18.8,-1.1,0.3,1.7,0.8,-0.1,0.2,0.1,3.3,-4.5,2.9,0.2,-37.5,-2.2,11.0
1326,1259,2012,1,0.0,2.0,7.2,11.9,4.4,5.5,2.9,-1.4,-0.9,-2.0,-4.8,-1.4,3.0,0.4,3.0,-1.9,0.4,-0.6,0.0,-1.3,-2.8,18.0,-0.8,8.3,11.7,0.0,0.2,19.3,-6.8,-33.3,8.1,1.5,0.4,6.7,-4.2,0.4,1.3,-2.2,-20.7,0.4,-1.1,-0.2,-2.9,1.7,-9.9,2.8,-6.7,-1.0,0.9,-2.5,0.3,7.4,-4.6,0.2,0.9,-0.0,-0.5,5.3,2.0,-1.7,0.0,-2.2,-3.0,-0.2,-1.1,0.7,-0.0,0.0,0.2,-1.1,-2.1,0.7,0.9,-5.1,0.7,-100.0
1345,1261,2003,1,0.0,-3.0,-1.5,-3.8,-3.4,-5.0,-3.5,-5.4,-2.1,10.3,9.1,-0.2,-1.1,-0.1,-4.1,-0.0,-0.3,-0.8,-0.1,-1.2,3.5,-3.8,14.5,-11.4,-1.8,-0.1,-2.0,-2.7,25.0,-35.0,-5.3,4.3,-12.5,-2.3,0.9,-2.1,-1.3,-12.4,-17.5,-0.4,-0.5,-1.2,10.9,14.0,2.8,4.8,2.8,1.5,-1.7,1.0,0.4,-1.6,1.2,-0.7,0.4,-0.5,-0.9,-4.2,-0.2,-8.6,-2.4,9.5,1.1,-1.5,3.2,-1.3,0.0,0.0,-0.1,-0.5,-3.8,-2.7,0.6,9.0,9.9,9.0
1458,1451,2003,1,0.0,0.0,-3.5,5.0,-10.3,-0.1,2.2,2.4,0.6,0.7,-5.0,-0.0,-0.2,-0.0,-1.0,-1.9,0.1,0.2,0.1,2.2,-4.0,-1.5,7.9,-23.8,6.2,-0.2,-1.0,-3.8,-14.3,-80.0,-2.9,4.5,-8.4,8.5,-1.7,-4.7,-0.9,7.6,-1.7,1.7,0.0,-1.1,5.3,-3.4,-26.0,2.1,-2.9,-4.3,2.0,-0.8,-1.2,4.6,-1.1,-3.7,0.1,0.2,-1.2,-2.1,2.5,0.6,-0.8,-1.0,-0.6,0.8,-1.5,-0.4,0.2,-0.1,0.0,2.2,2.2,2.4,-3.2,-2.4,-1.4,-40.0
1181,1203,2006,1,0.0,5.0,3.6,1.3,-2.0,2.2,-2.2,4.1,1.9,11.9,2.5,-4.3,-1.0,0.7,-2.0,-0.8,-0.1,0.1,0.0,0.7,-0.4,2.3,3.4,14.7,0.1,-1.0,2.1,-6.2,-9.1,50.0,2.2,0.6,12.7,-4.0,-1.9,3.7,3.5,2.6,14.2,0.3,0.4,1.2,10.0,15.0,10.7,-0.5,-0.0,3.0,-2.9,-1.5,0.1,-1.5,-1.7,2.2,0.9,0.3,1.3,-0.5,-3.6,1.0,-0.1,1.3,-8.7,0.0,0.9,1.2,0.0,0.0,0.5,1.6,0.5,-1.8,-0.3,0.6,-7.3,-21.0
1206,1163,2006,1,0.0,0.0,-11.9,-5.3,-13.3,1.6,1.3,-0.6,2.0,-3.4,-4.7,-6.2,-3.9,0.7,-0.8,-1.0,0.0,0.7,0.1,-5.8,0.0,-19.4,-1.2,-10.2,-5.3,-1.4,1.4,-18.3,-11.1,0.0,2.2,0.3,1.6,-0.8,1.5,0.6,-1.3,-3.2,5.9,1.0,0.5,0.6,-3.5,4.8,-22.2,-2.6,-0.5,-1.7,-5.1,-0.9,-0.2,-4.1,0.1,0.1,1.0,0.4,0.3,-3.7,3.0,2.5,-1.8,0.8,-3.2,0.5,0.8,1.2,0.2,0.0,0.2,-7.2,-5.8,0.0,-1.5,3.0,-1.8,40.0
